 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 4.79000000e-07  4.79000000e-07  4.77854947e-07  5.03091178e-06  4.98626586e-06  5.46411890e-06  4.83904145e-07  6.70251415e-01  7.33817408e-01 
 4.80000000e-07  4.80000000e-07  4.78798121e-07  5.03091182e-06  4.98627353e-06  5.46506975e-06  4.84856801e-07  6.70251415e-01  7.33817408e-01 
 4.81000000e-07  4.81000000e-07  4.79741310e-07  5.03091194e-06  4.98628123e-06  5.46602064e-06  4.85809458e-07  6.70251413e-01  7.33817409e-01 
 4.82000000e-07  4.82000000e-07  4.80684456e-07  5.03091188e-06  4.98628878e-06  5.46697134e-06  4.86762049e-07  6.70251414e-01  7.33817410e-01 
 4.83000000e-07  4.83000000e-07  4.81627637e-07  5.03091195e-06  4.98629642e-06  5.46792215e-06  4.87714683e-07  6.70251413e-01  7.33817409e-01 
 4.84000000e-07  4.84000000e-07  4.82570755e-07  5.03091185e-06  4.98630389e-06  5.46887274e-06  4.88667267e-07  6.70251414e-01  7.33817408e-01 
 4.85000000e-07  4.85000000e-07  4.83513901e-07  5.03091186e-06  4.98631145e-06  5.46982344e-06  4.89619874e-07  6.70251414e-01  7.33817409e-01 
 4.86000000e-07  4.86000000e-07  4.84457054e-07  5.03091197e-06  4.98631906e-06  5.47077421e-06  4.90572480e-07  6.70251412e-01  7.33817411e-01 
 4.87000000e-07  4.87000000e-07  4.85400143e-07  5.03091188e-06  4.98632651e-06  5.47172476e-06  4.91525005e-07  6.70251414e-01  7.33817410e-01 
 4.88000000e-07  4.88000000e-07  4.86343247e-07  5.03091186e-06  4.98633401e-06  5.47267536e-06  4.92477538e-07  6.70251414e-01  7.33817408e-01 
 4.89000000e-07  4.89000000e-07  4.87286393e-07  5.03091191e-06  4.98634150e-06  5.47362599e-06  4.93430111e-07  6.70251413e-01  7.33817409e-01 
 4.90000000e-07  4.90000000e-07  4.88229460e-07  5.03091193e-06  4.98634901e-06  5.47457658e-06  4.94382586e-07  6.70251413e-01  7.33817410e-01 
 4.91000000e-07  4.91000000e-07  4.89172521e-07  5.03091181e-06  4.98635639e-06  5.47552701e-06  4.95335067e-07  6.70251415e-01  7.33817406e-01 
 4.92000000e-07  4.92000000e-07  4.90115660e-07  5.03091190e-06  4.98636386e-06  5.47647763e-06  4.96287631e-07  6.70251413e-01  7.33817409e-01 
 4.93000000e-07  4.93000000e-07  4.91058692e-07  5.03091180e-06  4.98637122e-06  5.47742800e-06  4.97240066e-07  6.70251415e-01  7.33817407e-01 
 4.94000000e-07  4.94000000e-07  4.92001760e-07  5.03091183e-06  4.98637866e-06  5.47837852e-06  4.98192558e-07  6.70251414e-01  7.33817410e-01 
 4.95000000e-07  4.95000000e-07  4.92944828e-07  5.03091192e-06  4.98638613e-06  5.47932905e-06  4.99145018e-07  6.70251413e-01  7.33817409e-01 
 4.96000000e-07  4.96000000e-07  4.93887860e-07  5.03091181e-06  4.98639341e-06  5.48027937e-06  5.00097422e-07  6.70251415e-01  7.33817408e-01 
 4.97000000e-07  4.97000000e-07  4.94830914e-07  5.03091182e-06  4.98640078e-06  5.48122979e-06  5.01049874e-07  6.70251415e-01  7.33817406e-01 
 4.98000000e-07  4.98000000e-07  4.95773911e-07  5.03091194e-06  4.98640825e-06  5.48218027e-06  5.02002278e-07  6.70251413e-01  7.33817409e-01 
 4.99000000e-07  4.99000000e-07  4.96716943e-07  5.03091183e-06  4.98641548e-06  5.48313052e-06  5.02954670e-07  6.70251414e-01  7.33817408e-01 
 5.00000000e-07  5.00000000e-07  4.97659961e-07  5.03091183e-06  4.98642280e-06  5.48408085e-06  5.03907082e-07  6.70251414e-01  7.33817408e-01 
 5.01000000e-07  5.01000000e-07  4.98602937e-07  5.03091194e-06  4.98643023e-06  5.48503126e-06  5.04859391e-07  6.70251413e-01  7.33817409e-01 
 5.02000000e-07  5.02000000e-07  4.99545983e-07  5.03091173e-06  4.98643728e-06  5.48598136e-06  5.05811820e-07  6.70251416e-01  7.33817408e-01 
 5.03000000e-07  5.03000000e-07  5.00488909e-07  5.03091179e-06  4.98644466e-06  5.48693166e-06  5.06764107e-07  6.70251415e-01  7.33817406e-01 
 5.04000000e-07  5.04000000e-07  5.01431892e-07  5.03091191e-06  4.98645203e-06  5.48788202e-06  5.07716430e-07  6.70251413e-01  7.33817409e-01 
 5.05000000e-07  5.05000000e-07  5.02374832e-07  5.03091177e-06  4.98645914e-06  5.48883207e-06  5.08668721e-07  6.70251415e-01  7.33817407e-01 
 5.06000000e-07  5.06000000e-07  5.03317793e-07  5.03091181e-06  4.98646641e-06  5.48978231e-06  5.09621038e-07  6.70251415e-01  7.33817409e-01 
 5.07000000e-07  5.07000000e-07  5.04260726e-07  5.03091193e-06  4.98647377e-06  5.49073259e-06  5.10573315e-07  6.70251413e-01  7.33817409e-01 
 5.08000000e-07  5.08000000e-07  5.05203637e-07  5.03091175e-06  4.98648079e-06  5.49168254e-06  5.11525555e-07  6.70251416e-01  7.33817406e-01 
 5.09000000e-07  5.09000000e-07  5.06146584e-07  5.03091185e-06  4.98648808e-06  5.49263276e-06  5.12477823e-07  6.70251414e-01  7.33817409e-01 
 5.10000000e-07  5.10000000e-07  5.07089474e-07  5.03091196e-06  4.98649538e-06  5.49358296e-06  5.13430039e-07  6.70251413e-01  7.33817408e-01 
 5.11000000e-07  5.11000000e-07  5.08032386e-07  5.03091184e-06  4.98650242e-06  5.49453291e-06  5.14382270e-07  6.70251414e-01  7.33817408e-01 
 5.12000000e-07  5.12000000e-07  5.08975276e-07  5.03091183e-06  4.98650957e-06  5.49548294e-06  5.15334469e-07  6.70251414e-01  7.33817408e-01 
 5.13000000e-07  5.13000000e-07  5.09918138e-07  5.03091194e-06  4.98651682e-06  5.49643307e-06  5.16286655e-07  6.70251413e-01  7.33817411e-01 
 5.14000000e-07  5.14000000e-07  5.10861021e-07  5.03091177e-06  4.98652376e-06  5.49738288e-06  5.17238844e-07  6.70251415e-01  7.33817407e-01 
 5.15000000e-07  5.15000000e-07  5.11803847e-07  5.03091183e-06  4.98653098e-06  5.49833293e-06  5.18190975e-07  6.70251414e-01  7.33817409e-01 
 5.16000000e-07  5.16000000e-07  5.12746716e-07  5.03091190e-06  4.98653811e-06  5.49928293e-06  5.19143134e-07  6.70251413e-01  7.33817408e-01 
 5.17000000e-07  5.17000000e-07  5.13689542e-07  5.03091180e-06  4.98654511e-06  5.50023276e-06  5.20095250e-07  6.70251415e-01  7.33817408e-01 
 5.18000000e-07  5.18000000e-07  5.14632369e-07  5.03091198e-06  4.98655236e-06  5.50118284e-06  5.21047366e-07  6.70251412e-01  7.33817409e-01 
 5.19000000e-07  5.19000000e-07  5.15575152e-07  5.03091178e-06  4.98655924e-06  5.50213250e-06  5.21999430e-07  6.70251415e-01  7.33817408e-01 
 5.20000000e-07  5.20000000e-07  5.16517972e-07  5.03091184e-06  4.98656634e-06  5.50308241e-06  5.22951529e-07  6.70251414e-01  7.33817408e-01 
 5.21000000e-07  5.21000000e-07  5.17460762e-07  5.03091199e-06  4.98657351e-06  5.50403238e-06  5.23903598e-07  6.70251412e-01  7.33817412e-01 
 5.22000000e-07  5.22000000e-07  5.18403553e-07  5.03091190e-06  4.98658042e-06  5.50498209e-06  5.24855650e-07  6.70251413e-01  7.33817408e-01 
 5.23000000e-07  5.23000000e-07  5.19346329e-07  5.03091193e-06  4.98658748e-06  5.50593191e-06  5.25807675e-07  6.70251413e-01  7.33817411e-01 
 5.24000000e-07  5.24000000e-07  5.20289070e-07  5.03091181e-06  4.98659435e-06  5.50688153e-06  5.26759686e-07  6.70251415e-01  7.33817408e-01 
 5.25000000e-07  5.25000000e-07  5.21231833e-07  5.03091193e-06  4.98660143e-06  5.50783136e-06  5.27711697e-07  6.70251413e-01  7.33817410e-01 
 5.26000000e-07  5.26000000e-07  5.22174552e-07  5.03091176e-06  4.98660824e-06  5.50878089e-06  5.28663663e-07  6.70251415e-01  7.33817408e-01 
 5.27000000e-07  5.27000000e-07  5.23117286e-07  5.03091184e-06  4.98661527e-06  5.50973066e-06  5.29615648e-07  6.70251414e-01  7.33817407e-01 
 5.28000000e-07  5.28000000e-07  5.24059999e-07  5.03091195e-06  4.98662234e-06  5.51068042e-06  5.30567588e-07  6.70251413e-01  7.33817410e-01 
 5.29000000e-07  5.29000000e-07  5.25002676e-07  5.03091183e-06  4.98662916e-06  5.51162993e-06  5.31519515e-07  6.70251414e-01  7.33817407e-01 
 5.30000000e-07  5.30000000e-07  5.25945403e-07  5.03091175e-06  4.98663596e-06  5.51257947e-06  5.32471461e-07  6.70251416e-01  7.33817407e-01 
 5.31000000e-07  5.31000000e-07  5.26888066e-07  5.03091178e-06  4.98664291e-06  5.51352908e-06  5.33423344e-07  6.70251415e-01  7.33817408e-01 
 5.32000000e-07  5.32000000e-07  5.27830714e-07  5.03091186e-06  4.98664986e-06  5.51447870e-06  5.34375223e-07  6.70251414e-01  7.33817407e-01 
 5.33000000e-07  5.33000000e-07  5.28773363e-07  5.03091181e-06  4.98665671e-06  5.51542819e-06  5.35327078e-07  6.70251415e-01  7.33817407e-01 
 5.34000000e-07  5.34000000e-07  5.29716026e-07  5.03091187e-06  4.98666362e-06  5.51637775e-06  5.36278964e-07  6.70251414e-01  7.33817410e-01 
 5.35000000e-07  5.35000000e-07  5.30658646e-07  5.03091183e-06  4.98667045e-06  5.51732720e-06  5.37230790e-07  6.70251414e-01  7.33817408e-01 
 5.36000000e-07  5.36000000e-07  5.31601280e-07  5.03091188e-06  4.98667733e-06  5.51827672e-06  5.38182612e-07  6.70251414e-01  7.33817409e-01 
 5.37000000e-07  5.37000000e-07  5.32543886e-07  5.03091193e-06  4.98668420e-06  5.51922619e-06  5.39134430e-07  6.70251413e-01  7.33817410e-01 
 5.38000000e-07  5.38000000e-07  5.33486464e-07  5.03091192e-06  4.98669102e-06  5.52017559e-06  5.40086202e-07  6.70251413e-01  7.33817410e-01 
 5.39000000e-07  5.39000000e-07  5.34429013e-07  5.03091195e-06  4.98669785e-06  5.52112498e-06  5.41037936e-07  6.70251413e-01  7.33817410e-01 
 5.40000000e-07  5.40000000e-07  5.35371612e-07  5.03091182e-06  4.98670450e-06  5.52207422e-06  5.41989715e-07  6.70251415e-01  7.33817408e-01 
 5.41000000e-07  5.41000000e-07  5.36314154e-07  5.03091189e-06  4.98671136e-06  5.52302363e-06  5.42941438e-07  6.70251414e-01  7.33817408e-01 
 5.42000000e-07  5.42000000e-07  5.37256696e-07  5.03091193e-06  4.98671817e-06  5.52397298e-06  5.43893175e-07  6.70251413e-01  7.33817409e-01 
 5.43000000e-07  5.43000000e-07  5.38199245e-07  5.03091194e-06  4.98672491e-06  5.52492227e-06  5.44844874e-07  6.70251413e-01  7.33817409e-01 
 5.44000000e-07  5.44000000e-07  5.39141780e-07  5.03091194e-06  4.98673164e-06  5.52587153e-06  5.45796579e-07  6.70251413e-01  7.33817411e-01 
 5.45000000e-07  5.45000000e-07  5.40084272e-07  5.03091193e-06  4.98673836e-06  5.52682076e-06  5.46748239e-07  6.70251413e-01  7.33817408e-01 
 5.46000000e-07  5.46000000e-07  5.41026779e-07  5.03091195e-06  4.98674510e-06  5.52776999e-06  5.47699886e-07  6.70251413e-01  7.33817409e-01 
 5.47000000e-07  5.47000000e-07  5.41969264e-07  5.03091195e-06  4.98675181e-06  5.52871918e-06  5.48651535e-07  6.70251413e-01  7.33817410e-01 
 5.48000000e-07  5.48000000e-07  5.42911728e-07  5.03091184e-06  4.98675841e-06  5.52966824e-06  5.49603151e-07  6.70251414e-01  7.33817409e-01 
 5.49000000e-07  5.49000000e-07  5.43854199e-07  5.03091200e-06  4.98676523e-06  5.53061753e-06  5.50554768e-07  6.70251412e-01  7.33817410e-01 
 5.50000000e-07  5.50000000e-07  5.44796613e-07  5.03091187e-06  4.98677180e-06  5.53156651e-06  5.51506327e-07  6.70251414e-01  7.33817408e-01 
 5.51000000e-07  5.51000000e-07  5.45739056e-07  5.03091183e-06  4.98677839e-06  5.53251555e-06  5.52457889e-07  6.70251414e-01  7.33817409e-01 
 5.52000000e-07  5.52000000e-07  5.46681498e-07  5.03091197e-06  4.98678514e-06  5.53346475e-06  5.53409465e-07  6.70251412e-01  7.33817409e-01 
 5.53000000e-07  5.53000000e-07  5.47623870e-07  5.03091179e-06  4.98679162e-06  5.53441360e-06  5.54360968e-07  6.70251415e-01  7.33817408e-01 
 5.54000000e-07  5.54000000e-07  5.48566248e-07  5.03091172e-06  4.98679820e-06  5.53536255e-06  5.55312453e-07  6.70251416e-01  7.33817406e-01 
 5.55000000e-07  5.55000000e-07  5.49508663e-07  5.03091180e-06  4.98680487e-06  5.53631163e-06  5.56263994e-07  6.70251415e-01  7.33817408e-01 
 5.56000000e-07  5.56000000e-07  5.50451006e-07  5.03091198e-06  4.98681164e-06  5.53726076e-06  5.57215447e-07  6.70251412e-01  7.33817410e-01 
 5.57000000e-07  5.57000000e-07  5.51393363e-07  5.03091179e-06  4.98681803e-06  5.53820951e-06  5.58166898e-07  6.70251415e-01  7.33817407e-01 
 5.58000000e-07  5.58000000e-07  5.52335727e-07  5.03091179e-06  4.98682459e-06  5.53915843e-06  5.59118377e-07  6.70251415e-01  7.33817409e-01 
 5.59000000e-07  5.59000000e-07  5.53278021e-07  5.03091190e-06  4.98683128e-06  5.54010741e-06  5.60069765e-07  6.70251413e-01  7.33817409e-01 
 5.60000000e-07  5.60000000e-07  5.54220328e-07  5.03091186e-06  4.98683779e-06  5.54105624e-06  5.61021177e-07  6.70251414e-01  7.33817409e-01 
 5.61000000e-07  5.61000000e-07  5.55162643e-07  5.03091194e-06  4.98684442e-06  5.54200517e-06  5.61972574e-07  6.70251413e-01  7.33817409e-01 
 5.62000000e-07  5.62000000e-07  5.56104929e-07  5.03091189e-06  4.98685088e-06  5.54295392e-06  5.62923936e-07  6.70251413e-01  7.33817408e-01 
 5.63000000e-07  5.63000000e-07  5.57047194e-07  5.03091190e-06  4.98685741e-06  5.54390272e-06  5.63875282e-07  6.70251413e-01  7.33817408e-01 
 5.64000000e-07  5.64000000e-07  5.57989452e-07  5.03091195e-06  4.98686395e-06  5.54485152e-06  5.64826613e-07  6.70251413e-01  7.33817410e-01 
 5.65000000e-07  5.65000000e-07  5.58931696e-07  5.03091181e-06  4.98687033e-06  5.54580013e-06  5.65777941e-07  6.70251415e-01  7.33817407e-01 
 5.66000000e-07  5.66000000e-07  5.59873911e-07  5.03091185e-06  4.98687687e-06  5.54674888e-06  5.66729237e-07  6.70251414e-01  7.33817409e-01 
 5.67000000e-07  5.67000000e-07  5.60816147e-07  5.03091192e-06  4.98688337e-06  5.54769763e-06  5.67680516e-07  6.70251413e-01  7.33817408e-01 
 5.68000000e-07  5.68000000e-07  5.61758327e-07  5.03091180e-06  4.98688974e-06  5.54864618e-06  5.68631767e-07  6.70251415e-01  7.33817408e-01 
 5.69000000e-07  5.69000000e-07  5.62700542e-07  5.03091183e-06  4.98689621e-06  5.54959485e-06  5.69583031e-07  6.70251414e-01  7.33817408e-01 
 5.70000000e-07  5.70000000e-07  5.63642722e-07  5.03091191e-06  4.98690271e-06  5.55054354e-06  5.70534268e-07  6.70251413e-01  7.33817410e-01 
 5.71000000e-07  5.71000000e-07  5.64584845e-07  5.03091182e-06  4.98690907e-06  5.55149203e-06  5.71485435e-07  6.70251415e-01  7.33817407e-01 
 5.72000000e-07  5.72000000e-07  5.65527017e-07  5.03091185e-06  4.98691551e-06  5.55244064e-06  5.72436649e-07  6.70251414e-01  7.33817409e-01 
 5.73000000e-07  5.73000000e-07  5.66469140e-07  5.03091199e-06  4.98692206e-06  5.55338930e-06  5.73387813e-07  6.70251412e-01  7.33817410e-01 
 5.74000000e-07  5.74000000e-07  5.67411227e-07  5.03091189e-06  4.98692837e-06  5.55433773e-06  5.74338935e-07  6.70251413e-01  7.33817409e-01 
 5.75000000e-07  5.75000000e-07  5.68353371e-07  5.03091198e-06  4.98693480e-06  5.55528630e-06  5.75290121e-07  6.70251412e-01  7.33817411e-01 
 5.76000000e-07  5.76000000e-07  5.69295452e-07  5.03091182e-06  4.98694102e-06  5.55623460e-06  5.76241210e-07  6.70251415e-01  7.33817406e-01 
 5.77000000e-07  5.77000000e-07  5.70237525e-07  5.03091180e-06  4.98694737e-06  5.55718302e-06  5.77192311e-07  6.70251415e-01  7.33817409e-01 
 5.78000000e-07  5.78000000e-07  5.71179584e-07  5.03091197e-06  4.98695390e-06  5.55813160e-06  5.78143375e-07  6.70251412e-01  7.33817409e-01 
 5.79000000e-07  5.79000000e-07  5.72121635e-07  5.03091175e-06  4.98695999e-06  5.55907976e-06  5.79094443e-07  6.70251416e-01  7.33817407e-01 
 5.80000000e-07  5.80000000e-07  5.73063652e-07  5.03091179e-06  4.98696640e-06  5.56002817e-06  5.80045464e-07  6.70251415e-01  7.33817408e-01 
 5.81000000e-07  5.81000000e-07  5.74005668e-07  5.03091186e-06  4.98697278e-06  5.56097657e-06  5.80996484e-07  6.70251414e-01  7.33817409e-01 
 5.82000000e-07  5.82000000e-07  5.74947677e-07  5.03091182e-06  4.98697904e-06  5.56192484e-06  5.81947501e-07  6.70251415e-01  7.33817408e-01 
 5.83000000e-07  5.83000000e-07  5.75889679e-07  5.03091195e-06  4.98698546e-06  5.56287326e-06  5.82898493e-07  6.70251413e-01  7.33817409e-01 
 5.84000000e-07  5.84000000e-07  5.76831646e-07  5.03091184e-06  4.98699165e-06  5.56382141e-06  5.83849451e-07  6.70251414e-01  7.33817408e-01 
 5.85000000e-07  5.85000000e-07  5.77773598e-07  5.03091190e-06  4.98699798e-06  5.56476969e-06  5.84800386e-07  6.70251413e-01  7.33817407e-01 
 5.86000000e-07  5.86000000e-07  5.78715529e-07  5.03091181e-06  4.98700415e-06  5.56571780e-06  5.85751305e-07  6.70251415e-01  7.33817407e-01 
 5.87000000e-07  5.87000000e-07  5.79657488e-07  5.03091202e-06  4.98701060e-06  5.56666621e-06  5.86702241e-07  6.70251412e-01  7.33817410e-01 
 5.88000000e-07  5.88000000e-07  5.80599369e-07  5.03091191e-06  4.98701675e-06  5.56761425e-06  5.87653093e-07  6.70251413e-01  7.33817409e-01 
 5.89000000e-07  5.89000000e-07  5.81541286e-07  5.03091195e-06  4.98702303e-06  5.56856243e-06  5.88603995e-07  6.70251413e-01  7.33817409e-01 
 5.90000000e-07  5.90000000e-07  5.82483153e-07  5.03091177e-06  4.98702907e-06  5.56951035e-06  5.89554813e-07  6.70251415e-01  7.33817407e-01 
 5.91000000e-07  5.91000000e-07  5.83425020e-07  5.03091181e-06  4.98703533e-06  5.57045848e-06  5.90505656e-07  6.70251415e-01  7.33817406e-01 
 5.92000000e-07  5.92000000e-07  5.84366873e-07  5.03091194e-06  4.98704166e-06  5.57140665e-06  5.91456446e-07  6.70251413e-01  7.33817409e-01 
 5.93000000e-07  5.93000000e-07  5.85308712e-07  5.03091182e-06  4.98704772e-06  5.57235455e-06  5.92407246e-07  6.70251415e-01  7.33817408e-01 
 5.94000000e-07  5.94000000e-07  5.86250515e-07  5.03091176e-06  4.98705386e-06  5.57330251e-06  5.93357995e-07  6.70251415e-01  7.33817405e-01 
 5.95000000e-07  5.95000000e-07  5.87192332e-07  5.03091184e-06  4.98706011e-06  5.57425058e-06  5.94308765e-07  6.70251414e-01  7.33817408e-01 
 5.96000000e-07  5.96000000e-07  5.88134156e-07  5.03091186e-06  4.98706626e-06  5.57519854e-06  5.95259538e-07  6.70251414e-01  7.33817408e-01 
 5.97000000e-07  5.97000000e-07  5.89075924e-07  5.03091190e-06  4.98707245e-06  5.57614650e-06  5.96210232e-07  6.70251413e-01  7.33817411e-01 
 5.98000000e-07  5.98000000e-07  5.90017684e-07  5.03091195e-06  4.98707865e-06  5.57709446e-06  5.97160925e-07  6.70251413e-01  7.33817409e-01 
 5.99000000e-07  5.99000000e-07  5.90959431e-07  5.03091175e-06  4.98708458e-06  5.57804213e-06  5.98111582e-07  6.70251416e-01  7.33817406e-01 
 6.00000000e-07  6.00000000e-07  5.91901156e-07  5.03091180e-06  4.98709078e-06  5.57899004e-06  5.99062254e-07  6.70251415e-01  7.33817409e-01 
 6.01000000e-07  6.01000000e-07  5.92842881e-07  5.03091193e-06  4.98709699e-06  5.57993800e-06  6.00012905e-07  6.70251413e-01  7.33817410e-01 
 6.02000000e-07  6.02000000e-07  5.93784570e-07  5.03091185e-06  4.98710301e-06  5.58088571e-06  6.00963504e-07  6.70251414e-01  7.33817408e-01 
 6.03000000e-07  6.03000000e-07  5.94726231e-07  5.03091198e-06  4.98710926e-06  5.58183362e-06  6.01914089e-07  6.70251412e-01  7.33817411e-01 
 6.04000000e-07  6.04000000e-07  5.95667899e-07  5.03091187e-06  4.98711522e-06  5.58278125e-06  6.02864652e-07  6.70251414e-01  7.33817408e-01 
 6.05000000e-07  6.05000000e-07  5.96609567e-07  5.03091199e-06  4.98712140e-06  5.58372911e-06  6.03815217e-07  6.70251412e-01  7.33817410e-01 
 6.06000000e-07  6.06000000e-07  5.97551171e-07  5.03091177e-06  4.98712725e-06  5.58467656e-06  6.04765711e-07  6.70251415e-01  7.33817408e-01 
 6.07000000e-07  6.07000000e-07  5.98492832e-07  5.03091188e-06  4.98713340e-06  5.58562436e-06  6.05716278e-07  6.70251414e-01  7.33817407e-01 
 6.08000000e-07  6.08000000e-07  5.99434422e-07  5.03091179e-06  4.98713936e-06  5.58657191e-06  6.06666760e-07  6.70251415e-01  7.33817406e-01 
 6.09000000e-07  6.09000000e-07  6.00376033e-07  5.03091189e-06  4.98714547e-06  5.58751962e-06  6.07617267e-07  6.70251414e-01  7.33817410e-01 
 6.10000000e-07  6.10000000e-07  6.01317616e-07  5.03091184e-06  4.98715144e-06  5.58846719e-06  6.08567732e-07  6.70251414e-01  7.33817408e-01 
 6.11000000e-07  6.11000000e-07  6.02259163e-07  5.03091195e-06  4.98715757e-06  5.58941487e-06  6.09518153e-07  6.70251413e-01  7.33817410e-01 
 6.12000000e-07  6.12000000e-07  6.03200689e-07  5.03091174e-06  4.98716337e-06  5.59036218e-06  6.10468570e-07  6.70251416e-01  7.33817408e-01 
 6.13000000e-07  6.13000000e-07  6.04142230e-07  5.03091180e-06  4.98716941e-06  5.59130975e-06  6.11418965e-07  6.70251415e-01  7.33817407e-01 
 6.14000000e-07  6.14000000e-07  6.05083727e-07  5.03091191e-06  4.98717550e-06  5.59225736e-06  6.12369343e-07  6.70251413e-01  7.33817408e-01 
 6.15000000e-07  6.15000000e-07  6.06025218e-07  5.03091179e-06  4.98718137e-06  5.59320471e-06  6.13319698e-07  6.70251415e-01  7.33817408e-01 
 6.16000000e-07  6.16000000e-07  6.06966694e-07  5.03091184e-06  4.98718739e-06  5.59415221e-06  6.14270030e-07  6.70251414e-01  7.33817408e-01 
 6.17000000e-07  6.17000000e-07  6.07908127e-07  5.03091190e-06  4.98719341e-06  5.59509967e-06  6.15220322e-07  6.70251413e-01  7.33817409e-01 
 6.18000000e-07  6.18000000e-07  6.08849575e-07  5.03091195e-06  4.98719940e-06  5.59604711e-06  6.16170624e-07  6.70251413e-01  7.33817411e-01 
 6.19000000e-07  6.19000000e-07  6.09790995e-07  5.03091181e-06  4.98720520e-06  5.59699432e-06  6.17120889e-07  6.70251415e-01  7.33817407e-01 
 6.20000000e-07  6.20000000e-07  6.10732442e-07  5.03091177e-06  4.98721107e-06  5.59794163e-06  6.18071174e-07  6.70251415e-01  7.33817407e-01 
 6.21000000e-07  6.21000000e-07  6.11673840e-07  5.03091184e-06  4.98721705e-06  5.59888902e-06  6.19021418e-07  6.70251414e-01  7.33817408e-01 
 6.22000000e-07  6.22000000e-07  6.12615189e-07  5.03091186e-06  4.98722299e-06  5.59983632e-06  6.19971606e-07  6.70251414e-01  7.33817409e-01 
